"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
2322,"2",38.7,"10/8/2025","11:11:32",21,"SURFTRAK",13.5905054945055,3.59626373626374,48.8750995604396,1.69788377563228,1.059,1059,47.4444444444444,47.6260372,-122.3757265,47.6260407,-122.3756924,-6.60003376,-10.57161045,47.6260411092496,-122.3756865,0.810604389552232,-7.129999638,"VFR_alt",29.2979800688542,0.138158681874092,1.41241673937131,1.43988281496078,0.121765376907305,7.20242357254028,-7.129999638
2323,"2",38.72,"10/8/2025","11:11:33",21,"SURFTRAK",13.5915260115607,3.49294797687862,47.4744887861274,1.68551323768814,1.06,1060,47.4444444444444,47.626037,-122.3757269,47.6260419,-122.3756921,-6.467490673,-10.55374146,47.6260423013656,-122.3756862,0.824393052241706,-7.059999943,"VFR_alt",29.4804851378835,0.146455686905481,1.43644244,1.489560445,0.133742180777448,7.13267230987549,-7.059999943
2324,"2",38.73,"10/8/2025","11:11:34",21,"SURFTRAK",13.5928244680851,3.6,48.8703558510638,1.69784246714762,1.061,1061,47.4722222222222,47.6260377,-122.3757243,47.6260432,-122.3756922,-6.323374748,-10.56247616,47.6260435975697,-122.3756864,0.850106347114482,-7,"VFR_alt",29.5520357391099,0.155026676806998,1.48124590785099,1.58371170034834,0.144380382423382,7.06778955459595,-7
2325,"2",38.75,"10/8/2025","11:11:35",21,"SURFTRAK",13.5934331550802,3.58021390374331,48.6678096256685,1.69607500782166,1.062,1062,47.4722222222222,47.6260355,-122.3757235,47.6260443,-122.375692,-6.19983387,-10.5436945,47.6260447087183,-122.3756861,0.84941172950408,-6.929999828,"VFR_alt",34.4777860345813,0.14639348405249,1.48003558928741,1.58104414361072,0.124960391473168,7.00093269348145,-6.929999828
2326,"2",38.77,"10/8/2025","11:11:36",21,"SURFTRAK",13.5985268817205,2.41306451612902,32.81,1.52904517076577,1.063,1063,47.5,47.6260382,-122.3757252,47.6260452,-122.375692,-6.10144186,-10.5427227,47.6260455936735,-122.3756861,0.85532254,-6.869999886,"VFR_alt",37.410707722144,0.112939523993641,1.49033472845048,1.60310760511658,0.098396809,6.93796062469482,-6.869999886
2327,"2",38.78,"10/8/2025","11:11:37",21,"SURFTRAK",13.6075243243243,2.19902702702703,29.9216912432432,1.49026323937052,1.063,1063,47.5,47.6260445,-122.3757296,47.626046,-122.3756923,-6.009768009,-10.57803345,47.6260464182043,-122.3756866,0.867297296588485,-6.819999695,"VFR_alt",37.0295373642925,0.112961262222883,1.51119983496479,1.64835609245217,0.098239217,6.89130544662476,-6.819999695
2328,"2",38.8,"10/8/2025","11:11:38",21,"SURFTRAK",13.5959892473118,3.56451612903225,48.4631290322581,1.69428158631682,1.064,1064,47.5277777777778,47.6260448,-122.3757272,47.6260471,-122.3756928,-5.885486126,-10.61117363,47.6260475360176,-122.375687,0.878709673881531,-6.779999733,"VFR_alt",37.0564897602956,0.13258702828679,1.53108503782388,1.69194093540944,0.128624485217347,6.84694623947144,-6.779999733
2329,"2",38.82,"10/8/2025","11:11:39",21,"SURFTRAK",13.594,3.29,44.7242600000001,1.66014668559696,1.065,1065,47.5277777777778,47.6260456,-122.3757283,47.6260484,-122.3756928,-5.747169971,-10.60425472,47.6260487800576,-122.3756869,0.839139768,-6.739999771,"VFR_alt",37.1467217002341,0.141343004360635,1.46213747488147,1.54376658335799,0.138489096561769,6.80855798721313,-6.739999771
2330,"2",38.83,"10/8/2025","11:11:40",21,"SURFTRAK",13.6026806282723,3.12549738219896,42.5127516230367,1.63861654771275,1.066,1066,47.5277777777778,47.6260455,-122.3757253,47.6260494,-122.3756928,-5.6381073,-10.61050129,47.6260497609866,-122.375687,0.806335063504923,-6.690000057,"VFR_alt",36.9581117595603,0.118496530889217,1.40497776216767,1.4248676482215,0.109241411316223,6.76206302642822,-6.690000057
2331,"2",38.85,"10/8/2025","11:11:41",21,"SURFTRAK",13.5914594594595,3.0687027027027,41.7092555675677,1.63052200163719,1.067,1067,47.5555555555556,47.626047,-122.3757277,47.6260503,-122.3756933,-5.535601139,-10.65450096,47.6260506829452,-122.3756876,0.804810778192572,-6.639999866,"VFR_alt",36.9195717616945,0.132214158612329,1.40232181048706,1.41942569463876,0.111550365841312,6.70979976654053,-6.639999866
2332,"2",38.87,"10/8/2025","11:11:42",21,"SURFTRAK",13.5931170212766,3.1104255319149,42.2803196808509,1.63629045993393,1.068,1068,47.5555555555556,47.62605,-122.3757276,47.6260514,-122.375694,-5.409642696,-10.70291328,47.6260518158377,-122.3756882,0.755319124840676,-6.579999924,"VFR_alt",36.998077162727,0.136186091903042,1.31608635388905,1.25352362761802,0.134941773748719,6.64942979812622,-6.579999924
2333,"2",38.88,"10/8/2025","11:11:43",21,"SURFTRAK",13.6023714285715,2.70897142857144,36.848299657143,1.578046373503,1.068,1068,47.5833333333333,47.626051,-122.3757265,47.6260525,-122.3756946,-5.289140701,-10.74554443,47.626052899654,-122.3756888,0.694114279406411,-6.5,"VFR_alt",37.1134595916614,0.129673136174679,1.20944154745056,1.056044105216,0.127820756,6.575129032,-6.5
2334,"2",38.9,"10/8/2025","11:11:44",21,"SURFTRAK",13.606,2.625,35.7157800000002,1.56485275891174,1.069,1069,47.5833333333333,47.6260518,-122.3757269,47.6260535,-122.3756947,-5.182289124,-10.74524498,47.6260538606961,-122.3756888,0.741758220798367,-6.399999619,"VFR_alt",37.0702841015014,0.111158383907853,1.29245750593655,1.21139401392105,0.106851997370579,6.47886085510254,-6.399999619
2335,"2",38.92,"10/8/2025","11:11:45",21,"SURFTRAK",13.6157021276595,2.18904255319149,29.8053472340426,1.4886261084704,1.07,1070,47.5833333333333,47.6260534,-122.3757269,47.6260541,-122.3756956,-5.115376472,-10.82668781,47.6260544625203,-122.3756899,0.880478696620211,-6.279999733,"VFR_alt",36.8206554785616,0.067002279,1.53416742592916,1.70693464469676,0.105405113303593,6.3591833114624,-6.279999733
2336,"2",38.93,"10/8/2025","11:11:46",21,"SURFTRAK",13.6145263157894,2.27315789473685,30.9462837894737,1.50442034532405,1.071,1071,47.6111111111111,47.6260539,-122.3757267,47.6260547,-122.3756967,-5.041425705,-10.90634346,47.6260551276466,-122.3756909,1.00231576687411,-6.190000057,"VFR_alt",36.6856349465872,0.092409873,1.7464592907655,2.20441928707823,0.108691021522558,6.26360416412354,-6.190000057
2337,"2",38.95,"10/8/2025","11:11:47",21,"SURFTRAK",13.5892282608696,3.69108695652174,50.1549675,1.70888781308412,1.072,1072,47.6111111111111,47.6260536,-122.3757254,47.6260558,-122.3756971,-4.922858715,-10.93195915,47.6260561940591,-122.3756913,1.06548906797948,-6.150000095,"VFR_alt",36.91138585,0.134679068932715,1.85653398208546,2.48810262585713,0.121302492873713,6.21596908569336,-6.150000095
2338,"2",38.97,"10/8/2025","11:11:48",21,"SURFTRAK",13.5767021276595,4.27989361702126,58.1068396808512,1.77163773915164,1.073,1073,47.6388888888889,47.6260518,-122.3757244,47.6260571,-122.3756968,-4.781935692,-10.90685558,47.6260574615458,-122.3756909,1.0490956978595,-6.150000095,"VFR_alt",38.53663996,0.161633332755337,1.82796977657338,2.412144766663,0.143141495215886,6.21697425842285,-6.150000095
2339,"2",38.98,"10/8/2025","11:11:49",21,"SURFTRAK",13.5904139784946,3.76989247311827,51.2326534408601,1.71794208874055,1.074,1074,47.6388888888889,47.6260509,-122.3757223,47.6260582,-122.3756966,-4.654688358,-10.88965034,47.6260586060308,-122.3756907,1.01806448832635,-6.190000057,"VFR_alt",39.148947369358,0.148606819170778,1.77390024481107,2.27174041191478,0.128405233990081,6.247821331,-6.190000057
2340,"2",39,"10/8/2025","11:11:50",21,"SURFTRAK",13.5944184782609,3.09961956521739,42.1373983695652,1.63485394911579,1.075,1075,47.6666666666667,47.6260513,-122.3757227,47.6260592,-122.3756965,-4.54567194,-10.88062668,47.6260595865438,-122.3756906,0.96853257910065,-6.230000019,"VFR_alt",39.0967652847,0.153481905470076,1.68759464540265,2.05604930227462,0.109389241007373,6.28930377960205,-6.230000019
2341,"2",39.02,"10/8/2025","11:11:51",21,"SURFTRAK",13.5941382978724,2.98042553191489,40.52,1.6182573448404,1.075,1075,47.6666666666667,47.6260514,-122.3757209,47.6260603,-122.3756963,-4.420340061,-10.86432076,47.6260607138009,-122.3756904,0.899734028793396,-6.269999981,"VFR_alt",38.6273534483014,0.159585866997851,1.56771838350365,1.77631744425403,0.126388144020393,6.326824665,-6.269999981
2342,"2",39.03,"10/8/2025","11:11:52",21,"SURFTRAK",13.6093369565218,2.56282608695652,34.8774924999999,1.55482208232446,1.076,1076,47.6666666666667,47.6260525,-122.3757226,47.6260614,-122.3756964,-4.297763824,-10.87743187,47.6260618162733,-122.3756905,0.823315197035022,-6.289999962,"VFR_alt",34.1572006885977,0.143949602204172,1.43456435847011,1.48608886996454,0.123275444161076,6.35580492019653,-6.289999962
2343,"2",39.05,"10/8/2025","11:11:53",21,"SURFTRAK",13.6079595375722,2.67,36.341872485549,1.57219609159249,1.077,1077,47.6944444444444,47.6260549,-122.3757202,47.6260623,-122.3756964,-4.204410553,-10.87408829,47.6260626559092,-122.3756905,0.779537544085111,-6.289999962,"VFR_alt",32.584645704911,0.12389700213781,1.35828511469376,1.33174113073027,0.09341313,6.35497188568115,-6.289999962
2344,"2",39.07,"10/8/2025","11:11:54",21,"SURFTRAK",13.596852631579,3.47494736842105,47.248250736842,1.68348157241332,1.078,1078,47.6944444444444,47.6260557,-122.3757228,47.6260632,-122.3756965,-4.100703716,-10.88343525,47.6260635886669,-122.3756906,0.752368398402867,-6.259999752,"VFR_alt",33.15483284,0.148136859818509,1.31094493661105,1.24137005482811,0.104127199504143,6.32955265,-6.259999752
2345,"2",39.08,"10/8/2025","11:11:55",21,"SURFTRAK",13.5794866310161,4.17470588235295,56.6900827807485,1.76110116213714,1.079,1079,47.7222222222222,47.626058,-122.3757235,47.6260646,-122.3756961,-3.943445444,-10.85353661,47.6260650030756,-122.3756902,0.702780734090244,-6.210000038,"VFR_alt",33.0928639328511,0.184054411429772,1.22454218818754,1.08235532436235,0.160075273071687,6.28340005874634,-6.210000038
2346,"2",39.1,"10/8/2025","11:11:56",21,"SURFTRAK",13.5550270270271,5.56,75.361277081081,1.88287318300906,1.081,1081,47.75,47.6260599,-122.3757221,47.6260663,-122.3756962,-3.758334875,-10.85756493,47.6260666679929,-122.3756903,0.705513496334488,-6.139999866,"VFR_alt",28.2877020289269,0.204804508186675,1.2293038193707,1.09081580298415,0.185154395357319,6.21432828903198,-6.139999866
2347,"2",39.12,"10/8/2025","11:11:57",21,"SURFTRAK",13.5649468085106,5.31590425531916,72.11,1.86397678390439,1.082,1082,47.75,47.6260595,-122.3757185,47.6260676,-122.3756961,-3.613668203,-10.85501957,47.6260679691506,-122.3756902,0.696755298908721,-6.039999962,"VFR_alt",24.7436681951011,0.160348570489503,1.2140433238561,1.06558716441151,0.144689062326968,6.11652803421021,-6.039999962
2348,"2",39.13,"10/8/2025","11:11:58",21,"SURFTRAK",13.5485080213904,6.39604278074866,86.5633534224596,1.94232238543338,1.084,1084,47.7777777777778,47.6260556,-122.3757136,47.6260683,-122.3756956,-3.528574467,-10.81190205,47.62606873,-122.3756897,0.750909070917629,-5.949999809,"VFR_alt",28.3497745808982,0.146709589237835,1.30840216902315,1.23699758629247,0.09539426,6.01910018920898,-5.949999809
2349,"2",39.15,"10/8/2025","11:11:59",21,"SURFTRAK",13.5929101123596,3.58921348314606,48.7862170786516,1.69710912839874,1.085,1085,47.8055555555556,47.6260584,-122.3757147,47.626069,-122.375695,-3.457748175,-10.77118301,47.6260693715229,-122.3756891,0.844101108861773,-5.859999657,"VFR_alt",34.0611391269478,0.148900797025541,1.47078223513794,1.56575107769195,0.081697021,5.93310832977295,-5.859999657
2350,"2",39.17,"10/8/2025","11:12:00",21,"SURFTRAK",13.5937219251337,4.01534759358288,54.5835312834223,1.7449461345282,1.086,1086,47.8055555555556,47.6260545,-122.3757094,47.6260698,-122.3756943,-3.365433693,-10.71523285,47.6260702018157,-122.3756884,0.953101589399226,-5.789999962,"VFR_alt",41.685833012291,0.147122930874799,1.66070731486229,1.99116404918745,0.107946211043385,5.86173057556152,-5.789999962
2351,"2",39.18,"10/8/2025","11:12:01",21,"SURFTRAK",13.5990483870968,3.32559139784946,45.2213502688171,1.6648426284155,1.087,1087,47.8333333333333,47.6260528,-122.3757062,47.6260706,-122.3756936,-3.277672291,-10.6621151,47.6260709911573,-122.3756877,0.971881687641144,-5.730000019,"VFR_alt",42.337094157169,0.11119866355132,1.69343021331412,2.06976902739128,0.102584400809128,5.80248403549194,-5.730000019
2352,"2",39.2,"10/8/2025","11:12:02",21,"SURFTRAK",13.5978776595745,2.99521276595744,40.73,1.62044838471171,1.088,1088,47.8333333333333,47.6260547,-122.3757088,47.6260711,-122.3756931,-3.21837306,-10.62584496,47.62607152,-122.3756872,0.993297858758176,-5.71999979,"VFR_alt",41.2102726804589,0.112560481903084,1.73074626904834,2.16215233357426,0.069512027,5.77995538711548,-5.71999979
2353,"2",39.22,"10/8/2025","11:12:03",21,"SURFTRAK",13.565,4.80164705882351,65.1343423529414,1.82042703923214,1.089,1089,47.8611111111111,47.6260563,-122.3757079,47.626072,-122.3756923,-3.122609854,-10.56608677,47.6260723858163,-122.3756864,0.987294079,-5.730000019,"VFR_alt",41.1928893459464,0.160065222224768,1.72028513691005,2.13609638075934,0.112878840135728,5.79029512405396,-5.730000019
2354,"2",39.23,"10/8/2025","11:12:04",21,"SURFTRAK",13.5664603174604,4.88703703703703,66.2997704232804,1.82801358273701,1.09,1090,47.8611111111111,47.626057,-122.3757063,47.6260731,-122.3756912,-3.002189636,-10.48141384,47.62607347,-122.3756853,0.954708957482898,-5.75,"VFR_alt",41.171480809834,0.191360393450374,1.66350803197777,1.99868725628523,0.147209148825442,5.81288957595825,-5.75
2355,"2",39.25,"10/8/2025","11:12:05",21,"SURFTRAK",13.5792732240437,4.09562841530054,55.6100704918032,1.75289369567566,1.091,1091,47.8888888888889,47.6260585,-122.3757072,47.6260741,-122.3756902,-2.889732599,-10.41209984,47.6260744803556,-122.3756844,0.88431691927988,-5.769999981,"VFR_alt",41.222820162816,0.173467891789525,1.54085523813919,1.71449408872558,0.132102294359826,5.82992219924927,-5.769999981
2356,"2",39.27,"10/8/2025","11:12:06",21,"SURFTRAK",13.5890648648648,3.67627027027029,49.9570598378378,1.70720436177157,1.092,1092,47.8888888888889,47.6260593,-122.3757052,47.626075,-122.3756893,-2.785000086,-10.3428936,47.6260754223384,-122.3756834,0.853243204387459,-5.769999981,"VFR_alt",41.3411623397752,0.151878701835065,1.48671164400845,1.59540397613127,0.125532476747444,5.834679604,-5.769999981
2357,"2",39.28,"10/8/2025","11:12:07",21,"SURFTRAK",13.59,3.21167567567567,43.6577154594593,1.64989650223905,1.093,1093,47.9166666666667,47.6260668,-122.3757113,47.6260761,-122.3756887,-2.663567066,-10.29608154,47.6260765145285,-122.3756828,0.841351323836559,-5.769999981,"VFR_alt",41.0298071511616,0.164927710471927,1.46599094304855,1.55134015138012,0.130143562980825,5.8326301574707,-5.769999981
2358,"2",39.3,"10/8/2025","11:12:08",21,"SURFTRAK",13.5826612903226,4.04736559139787,54.9713346774193,1.74796566309982,1.095,1095,47.9166666666667,47.6260692,-122.375704,47.6260773,-122.3756882,-2.531465292,-10.25692272,47.6260777026752,-122.3756823,0.836559116840363,-5.75,"VFR_alt",41.1158168029329,0.169711496,1.45764088540366,1.53354081845938,0.137783496912162,5.81516933441162,-5.75
2359,"2",39.32,"10/8/2025","11:12:09",21,"SURFTRAK",13.5904262295081,3.70218579234973,50.3142557377048,1.71023803427647,1.096,1096,47.9444444444444,47.6260755,-122.3757096,47.6260786,-122.3756878,-2.390659094,-10.22639275,47.6260789691111,-122.3756819,0.845300515167049,-5.710000038,"VFR_alt",41.1084454353485,0.16509149830198,1.47287210976076,1.56576099048495,0.144077982,5.78197526931763,-5.710000038
2360,"2",39.33,"10/8/2025","11:12:10",21,"SURFTRAK",13.5803763440861,4.152311827957,56.3900336021506,1.75883647902862,1.097,1097,47.9444444444444,47.6260783,-122.3757063,47.6260798,-122.3756872,-2.255152941,-10.18413639,47.6260801878775,-122.3756813,0.846451580524445,-5.679999828,"VFR_alt",40.8124729359349,0.163113306286514,1.4748777539441,1.57009663286608,0.141941949725232,5.75181722640991,-5.679999828
2361,"2",39.35,"10/8/2025","11:12:11",21,"SURFTRAK",13.5687849462366,4.61784946236559,62.6581335483869,1.80385390099062,1.098,1098,47.9722222222222,47.6260848,-122.3757094,47.6260811,-122.3756866,-2.104596138,-10.13748646,47.626081542012,-122.3756807,0.858387063908321,-5.650000095,"VFR_alt",40.9279266529951,0.166424324355459,1.49567442953722,1.61467049911068,0.157618422432654,5.72122716903687,-5.650000095
2362,"2",39.37,"10/8/2025","11:12:12",21,"SURFTRAK",13.5808085106383,3.75712765957446,51.0247962765957,1.71621038823737,1.099,1099,48,47.6260863,-122.3757043,47.6260825,-122.3756862,-1.949649572,-10.10682106,47.6260829356289,-122.3756803,0.871914897,-5.619999886,"VFR_alt",40.8927014546095,0.167917459252033,1.51924565309559,1.66588531977634,0.157951906644382,5.69216680526733,-5.619999886
2363,"2",39.38,"10/8/2025","11:12:13",21,"SURFTRAK",13.5918793103448,3.61862068965517,49.1838093103448,1.70056362428971,1.1,1100,48,47.626087,-122.3757048,47.6260839,-122.3756856,-1.795078397,-10.06263828,47.6260843258694,-122.3756797,0.883908037481637,-5.609999657,"VFR_alt",40.7709007964475,0.164058939136308,1.54014279258164,1.71211161099914,0.160761830475762,5.67431783676147,-5.609999657
2364,"2",39.4,"10/8/2025","11:12:14",21,"SURFTRAK",13.5699351351351,4.28691891891892,58.1657292972972,1.77207022214915,1.101,1101,48.0277777777778,47.6260869,-122.3757023,47.6260852,-122.3756849,-1.649885178,-10.00914192,47.626085631763,-122.375679,0.884216207426948,-5.589999676,"VFR_alt",40.9691341377252,0.164994552489874,1.54067975536514,1.71332426766908,0.154735036477986,5.65432500839233,-5.589999676
2365,"2",39.42,"10/8/2025","11:12:15",21,"SURFTRAK",13.5609459459459,4.81394594594596,65.2815030270268,1.8213923481019,1.103,1103,48.0277777777778,47.6260852,-122.3757016,47.6260864,-122.3756843,-1.519464016,-9.966714859,47.626086804794,-122.3756784,0.891891875782528,-5.559999943,"VFR_alt",41.0694307399342,0.154758131342965,1.554054026,1.7431534002373,0.137148587598879,5.63184213638306,-5.559999943
2366,"2",39.43,"10/8/2025","11:12:16",21,"SURFTRAK",13.5902994652407,3.65604278074867,49.6865458823529,1.70489269652334,1.104,1104,48.0555555555556,47.6260828,-122.3756968,47.6260875,-122.3756838,-1.393526316,-9.929815292,47.6260879375,-122.3756779,0.885187156060163,-5.549999714,"VFR_alt",40.9353020035656,0.156225183271469,1.54237156,1.71700715923843,0.131232169717214,5.61741065979004,-5.549999714
2367,"2",39.45,"10/8/2025","11:12:17",21,"SURFTRAK",13.6024756756756,3.1845945945946,43.309021297297,1.64649215739163,1.104,1104,48.0555555555556,47.6260809,-122.3756964,47.6260885,-122.3756833,-1.288101315,-9.894597054,47.6260888857111,-122.3756775,0.879999995231628,-5.529999733,"VFR_alt",41.1072396397443,0.128205098,1.53333332502481,1.69688887049936,0.111151945603949,5.59642791748047,-5.529999733
2368,"2",39.47,"10/8/2025","11:12:18",21,"SURFTRAK",13.602,2.97441489361701,40.4579913829786,1.61760825693729,1.105,1105,48.0833333333333,47.6260804,-122.3756944,47.6260892,-122.375683,-1.207779765,-9.871953964,47.6260896081373,-122.3756772,0.885319139095063,-5.519999981,"VFR_alt",41.0209241235978,0.141900420188904,1.5426015302414,1.71760763401407,0.083452148,5.58337688446045,-5.519999981
2369,"2",39.48,"10/8/2025","11:12:19",21,"SURFTRAK",13.5871164021164,3.87153439153438,52.6024984126986,1.72918503263234,1.106,1106,48.0833333333333,47.626081,-122.3756962,47.62609,-122.3756824,-1.113852978,-9.822910309,47.6260904529315,-122.3756765,0.886613745538015,-5.5,"VFR_alt",41.2591006628902,0.138391854744109,1.544857283892,1.72254015502867,0.105959999629131,5.57168340682983,-5.5
2370,"2",39.5,"10/8/2025","11:12:20",21,"SURFTRAK",13.6032648648649,3.17572972972973,43.1805035675674,1.64523066163432,1.107,1107,48.1111111111111,47.6260897,-122.3756976,47.626091,-122.3756821,-1.003867507,-9.803981781,47.62609144,-122.3756763,0.879837833224116,-5.480000019,"VFR_alt",40.7352794073065,0.110074831786993,1.53305077001172,1.69635942225263,0.111602387728848,5.54852676391602,-5.480000019
2371,"2",39.52,"10/8/2025","11:12:21",21,"SURFTRAK",13.6199999999999,2.64973118279569,36.0893387096775,1.56924909007441,1.108,1108,48.1111111111111,47.6260907,-122.3756965,47.626092,-122.3756821,-0.897240818,-9.801137924,47.6260924011796,-122.3756762,0.881290316581726,-5.46999979,"VFR_alt",40.2793950686605,0.125854935016363,1.53558161222574,1.70189335336494,0.106664607162967,5.53536033630371,-5.46999979
2372,"2",39.53,"10/8/2025","11:12:22",21,"SURFTRAK",13.596064171123,2.96909090909091,40.3679339037433,1.61666383086384,1.109,1109,48.1111111111111,47.6260913,-122.3756957,47.6260929,-122.3756819,-0.795264602,-9.7874403,47.62609332,-122.375676,0.885561487253974,-5.449999809,"VFR_alt",41.333735135211,0.113698775436789,1.54302380354859,1.71845899450826,0.102892047825985,5.52055311203003,-5.449999809
2373,"2",39.55,"10/8/2025","11:12:23",21,"SURFTRAK",13.5997941176471,2.70117647058824,36.7354685294118,1.57674974662833,1.109,1109,48.1388888888889,47.6260922,-122.3756967,47.6260937,-122.3756815,-0.70542711,-9.754976273,47.6260941263861,-122.3756756,0.882941168897292,-5.440000057,"VFR_alt",41.8839864482119,0.108567663106848,1.53845809732104,1.70829614761945,0.095523233,5.51015949249268,-5.440000057
2374,"2",39.57,"10/8/2025","11:12:24",21,"SURFTRAK",13.5984108108108,2.67,36.3077568648648,1.57179913779727,1.11,1110,48.1388888888889,47.6260912,-122.3756934,47.6260944,-122.3756812,-0.630500674,-9.731801987,47.6260948002877,-122.3756753,0.885783773499566,-5.420000076,"VFR_alt",41.7597641988176,0.092144294,1.54341112049167,1.71932112680363,0.078428428,5.48892450332642,-5.420000076
2375,"2",39.58,"10/8/2025","11:12:25",21,"SURFTRAK",13.6003419689119,2.67414507772021,36.3693093264249,1.57251507113049,1.111,1111,48.1388888888889,47.6260925,-122.3756957,47.6260951,-122.3756811,-0.550486445,-9.727501869,47.6260955199499,-122.3756752,0.900828990911573,-5.400000095,"VFR_alt",41.5877801419723,0.102349484715746,1.56962627204289,1.77824134554138,0.080129694,5.46554756164551,-5.400000095
2376,"2",39.6,"10/8/2025","11:12:26",21,"SURFTRAK",13.6039508196721,2.57557377049182,35.0378739344263,1.55675916172482,1.112,1112,48.1666666666667,47.6260958,-122.3756951,47.6260961,-122.3756811,-0.443482608,-9.724438667,47.6260964823614,-122.3756752,0.905409807064494,-5.400000095,"VFR_alt",41.4302786304496,0.105277423080199,1.57760799715783,1.79635267690092,0.107047674028645,5.46304416656494,-5.400000095
2377,"2",39.62,"10/8/2025","11:12:27",21,"SURFTRAK",13.6069787234042,2.58904255319148,35.2290488297871,1.55905693206387,1.112,1112,48.1666666666667,47.6260959,-122.375695,47.6260969,-122.3756808,-0.351929456,-9.707863808,47.6260973058066,-122.375675,0.901276570685366,-5.389999866,"VFR_alt",41.49578052785,0.090718682,1.57040614589117,1.78005297994346,0.093041418,5.460417271,-5.389999866
2378,"2",39.63,"10/8/2025","11:12:28",21,"SURFTRAK",13.6064021739131,2.49065217391305,33.8888002173913,1.5426860348558,1.113,1113,48.1666666666667,47.6260961,-122.3756944,47.6260976,-122.3756805,-0.27281028,-9.685586929,47.6260980174185,-122.3756747,0.901956496031388,-5.380000114,"VFR_alt",41.5686961041319,0.09630083,1.57159086429712,1.78280169441264,0.082195519,5.4437952041626,-5.380000114
2379,"2",39.65,"10/8/2025","11:12:29",21,"SURFTRAK",13.6025759162304,2.55968586387436,34.8180879581151,1.5541023986151,1.114,1114,48.1944444444444,47.6260992,-122.375695,47.6260986,-122.3756803,-0.165925667,-9.665837288,47.6260989787576,-122.3756744,0.89821987314374,-5.369999886,"VFR_alt",41.5087829215675,0.121326718537907,1.56508008199288,1.76799939337485,0.108693923,5.43634605407715,-5.369999886
2380,"2",39.67,"10/8/2025","11:12:30",21,"SURFTRAK",13.6010320855616,2.56983957219252,34.9524695187166,1.55572872674996,1.114,1114,48.1944444444444,47.6261024,-122.3756954,47.6260996,-122.3756801,-0.047488872,-9.652589798,47.6261000439991,-122.3756742,0.88465239721186,-5.380000114,"VFR_alt",41.9634158631311,0.113346084474242,1.54143978302067,1.71499169779166,0.119175376378161,5.4411449432373,-5.380000114
2381,"2",39.68,"10/8/2025","11:12:31",21,"SURFTRAK",13.5988586956522,2.68021739130434,36.4470760869565,1.57341791312028,1.115,1115,48.1944444444444,47.6261066,-122.375697,47.6261006,-122.37568,0.061808072,-9.641736984,47.6261010270352,-122.3756741,0.874619565580202,-5.369999886,"VFR_alt",41.8000448937246,0.101603009819013,1.52395833396551,1.67625678790294,0.109834446016397,5.44082975387573,-5.369999886
2382,"2",39.7,"10/8/2025","11:12:32",21,"SURFTRAK",13.6002645502646,2.73095238095239,37.1416726984127,1.58139973505926,1.116,1116,48.2222222222222,47.6261083,-122.3756956,47.6261014,-122.3756798,0.154000803828239,-9.631738663,47.626101856233,-122.375674,0.877883595133585,-5.349999905,"VFR_alt",41.75032274,0.081493847,1.52964565818731,1.68877320976986,0.092733307,5.42239379882812,-5.349999905
2383,"2",39.72,"10/8/2025","11:12:33",21,"SURFTRAK",13.5980697674418,2.84744186046512,38.7197181395348,1.59900615797845,1.117,1117,48.2222222222222,47.6261108,-122.375697,47.6261024,-122.3756796,0.256668955087662,-9.613583565,47.6261027796485,-122.3756737,0.882965109,-5.329999924,"VFR_alt",41.8016201112815,0.108638647770466,1.53849981058392,1.70838899754949,0.104261003568048,5.39925861358643,-5.329999924
2384,"2",39.73,"10/8/2025","11:12:34",21,"SURFTRAK",13.6054098360656,2.80251366120219,38.1291601092895,1.59250052605515,1.118,1118,48.25,47.6261108,-122.375697,47.6261034,-122.3756789,0.368532419204712,-9.559558868,47.6261037857683,-122.375673,0.88797813,-5.339999676,"VFR_alt",41.4993539944189,0.124816772431298,1.54723461993109,1.72783188887321,0.124226013459286,5.40482568740845,-5.339999676
2385,"2",39.75,"10/8/2025","11:12:35",21,"SURFTRAK",13.6051587301587,2.81677248677249,38.3223623809525,1.59463960117924,1.118,1118,48.25,47.6261059,-122.3756943,47.6261043,-122.3756783,0.469255298376083,-9.520130157,47.6261046916877,-122.3756725,0.893174585841951,-5.329999924,"VFR_alt",41.2518292,0.101873283466649,1.55628905108825,1.74812535476158,0.108165251512506,5.40127325057983,-5.329999924
2386,"2",39.77,"10/8/2025","11:12:36",21,"SURFTRAK",13.6011093750001,2.78958333333333,37.9414324479166,1.59041192285899,1.119,1119,48.25,47.6261028,-122.3756911,47.6261049,-122.375678,0.537038267,-9.492641449,47.6261053013398,-122.3756721,0.893020816147327,-5.309999943,"VFR_alt",41.3068899891393,0.092614309,1.55602111904459,1.74752222350584,0.073144787,5.37642478942871,-5.309999943
