"condition","SU","Timestamp","roll","pitch","heading","rollRate","pitchRate","yawRate","groundSpeed","airSpeed","airSpeedSetpoint","climbRate","altitudeRelative","altitudeAMSL","altitudeTuning","altitudeTuningSetpoint","xTrackError","rangeFinderDist","flightDistance","flightTime","distanceToHome","missionItemIndex","headingToNextWP","headingToHome","distanceToGCS","throttlePct","hobbs","apmSubInfo.cameraTilt","apmSubInfo.tetherTurns","apmSubInfo.lights1","apmSubInfo.lights2","apmSubInfo.pilotGain","apmSubInfo.inputHold","apmSubInfo.rollPitchToggle","apmSubInfo.rangefinderDistance","battery0.id","battery0.batteryFunction","battery0.batteryType","voltage","current","mAh","battery0.temperature","battery0.percentRemaining","battery0.timeRemaining","battery0.timeRemainingStr","battery0.chargeState","battery0.instantPower","clock.currentTime","clock.currentDate","distanceSensor.rotationNone","distanceSensor.rotationYaw45","distanceSensor.rotationYaw90","distanceSensor.rotationYaw135","distanceSensor.rotationYaw180","distanceSensor.rotationYaw225","distanceSensor.rotationYaw270","distanceSensor.rotationYaw315","distanceSensor.rotationPitch90","distanceSensor.rotationPitch270","distanceSensor.minDistance","distanceSensor.maxDistance","escStatus.index","escStatus.rpm1","escStatus.rpm2","escStatus.rpm3","escStatus.rpm4","escStatus.current1","escStatus.current2","escStatus.current3","escStatus.current4","escStatus.voltage1","escStatus.voltage2","escStatus.voltage3","escStatus.voltage4","estimatorStatus.goodAttitudeEsimate","estimatorStatus.goodHorizVelEstimate","estimatorStatus.goodVertVelEstimate","estimatorStatus.goodHorizPosRelEstimate","estimatorStatus.goodHorizPosAbsEstimate","estimatorStatus.goodVertPosAbsEstimate","estimatorStatus.goodVertPosAGLEstimate","estimatorStatus.goodConstPosModeEstimate","estimatorStatus.goodPredHorizPosRelEstimate","estimatorStatus.goodPredHorizPosAbsEstimate","estimatorStatus.gpsGlitch","estimatorStatus.accelError","estimatorStatus.velRatio","estimatorStatus.horizPosRatio","estimatorStatus.vertPosRatio","estimatorStatus.magRatio","estimatorStatus.haglRatio","estimatorStatus.tasRatio","estimatorStatus.horizPosAccuracy","estimatorStatus.vertPosAccuracy","gps.lat","gps.lon","gps.mgrs","gps.hdop","gps.vdop","gps.courseOverGround","gps.lock","gps.count","gps2.lat","gps2.lon","gps2.mgrs","gps2.hdop","gps2.vdop","gps2.courseOverGround","gps2.lock","gps2.count","hygrometer.temperature","hygrometer.humidity","hygrometer.hygrometerid","localPosition.x","localPosition.y","localPosition.z","localPosition.vx","localPosition.vy","localPosition.vz","localPositionSetpoint.x","localPositionSetpoint.y","localPositionSetpoint.z","localPositionSetpoint.vx","localPositionSetpoint.vy","localPositionSetpoint.vz","setpoint.roll","setpoint.pitch","setpoint.yaw","setpoint.rollRate","setpoint.pitchRate","setpoint.yawRate","temperature.temperature1","temperature.temperature2","temperature.temperature3","terrain.blocksPending","terrain.blocksLoaded","vibration.xAxis","vibration.yAxis","vibration.zAxis","vibration.clipCount1","vibration.clipCount2","vibration.clipCount3","wind.direction","wind.speed","wind.verticalSpeed","min","log_current","watts"
"high_current",1260,"47:18.6",7.1,-5.5,59,0,0,0,0.2,0,0,-0.1,-19.8,0,0,-6.016,0,0,13790.8,"0:18:08","39.9",0,"--.--","94","66",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.19,12.35,3184,"--.--","--.--","--.--","--:--:--",1,187.55,"11:47:18","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889111,-124.6036723,"10UCU 81276 60769",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.15,48.29,"--.--",0,0,0.5,0.6,0.5,0,0,0,"--.--","--.--","--.--",21,1.12548126570059,187.5965
"high_current",1261,"47:19.6",7,-4.4,60,0,0,0,0.3,0,0,0,-19.9,0,0,-6.073,0,0,13790.8,"0:18:09","40",0,"--.--","94","66.1",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.19,12.34,3187,"--.--","--.--","--.--","--:--:--",1,187.43,"11:47:19","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889105,-124.6036726,"10UCU 81276 60769",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.4,0.3,0.6,0,0,0,"--.--","--.--","--.--",21.0166666666667,1.12515582958053,187.4446
"high_current",1262,"47:20.6",6.8,-8.9,57,0,0,0,0.4,0,0,0,-20.1,0,0,-6.132,0,0,13790.8,"0:18:10","40",0,"--.--","95","66.1",49,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.24,10.09,3191,"--.--","--.--","--.--","--:--:--",1,153.74,"11:47:20","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889119,-124.6036727,"10UCU 81276 60770",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.5,0.5,0.5,0,0,0,"--.--","--.--","--.--",21.0333333333333,1.04493154614916,153.7716
"high_current",1263,"47:21.6",10.4,-3.2,58,0,0,0,0.4,0,0,0.2,-20.3,0,0,-6.183,0,0,13886.1,"0:18:11","39.8",0,"--.--","94","65.9",55,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.14,10.15,3193,"--.--","--.--","--.--","--:--:--",1,153.72,"11:47:21","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889085,-124.603672,"10UCU 81276 60769",0.7,1.5,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.5,0.7,0.6,0,0,0,"--.--","--.--","--.--",21.05,1.04727486738418,153.671
"high_current",1264,"47:22.6",9,-4.2,51,0,0,0,0.4,0,0,-0.1,-20.3,0,0,-6.185,0,0,13886.1,"0:18:12","39.9",0,"--.--","95","65.9",48,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.26,10.22,3198,"--.--","--.--","--.--","--:--:--",1,155.93,"11:47:22","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889123,-124.6036719,"10UCU 81276 60770",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.8,0.8,0.8,0,0,0,"--.--","--.--","--.--",21.0666666666667,1.04999285692014,155.9572
"high_current",1265,"47:23.6",8.1,-4.9,56,0,0,0,0.4,0,0,-0.1,-20.7,0,0,-6.302,0,0,13886.1,"0:18:13","39.9",0,"--.--","95","65.9",49,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.18,14.1,3201,"--.--","--.--","--.--","--:--:--",1,214.04,"11:47:23","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889124,-124.6036719,"10UCU 81276 60770",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.4,0.5,0.5,0,0,0,"--.--","--.--","--.--",21.0833333333333,1.17897694729317,214.038
"high_current",1266,"47:24.6",8.1,-1.4,45,0,0,0,0.5,0,0,-0.1,-20.9,0,0,-6.362,0,0,13886.1,"0:18:14","39.9",0,"--.--","97","65.7",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.13,10.23,3204,"--.--","--.--","--.--","--:--:--",1,154.79,"11:47:24","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.388917,-124.6036714,"10UCU 81277 60770",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.6,0.8,0.8,0,0,0,"--.--","--.--","--.--",21.1,1.05037975626146,154.7799
"high_current",1267,"47:25.6",9.9,-5.8,49,0,0,0,0.5,0,0,-0.1,-21,0,0,-6.414,0,0,13886.1,"0:18:15","39.5",0,"--.--","96","65.5",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.23,10.5,3207,"--.--","--.--","--.--","--:--:--",1,159.87,"11:47:25","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889183,-124.6036711,"10UCU 81277 60770",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.27,"--.--",0,0,0.4,0.6,0.5,0,0,0,"--.--","--.--","--.--",21.1166666666667,1.06069784035361,159.915
"high_current",1268,"47:26.6",7.9,-4,59,0,0,0,0.5,0,0,-0.1,-21.2,0,0,-6.446,0,0,13886.1,"0:18:16","39.9",0,"--.--","99","65.7",46,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.23,10.32,3210,"--.--","--.--","--.--","--:--:--",1,157.2,"11:47:26","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889145,-124.6036703,"10UCU 81277 60770",0.7,2.5,0,0,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.4,0.5,0.9,0,0,0,"--.--","--.--","--.--",21.1333333333333,1.05384642685225,157.1736
"high_current",1269,"47:27.6",6.9,-0.9,69,0,0,0,0.4,0,0,-0.1,-21.4,0,0,-6.521,0,0,13886.1,"0:18:17","40.2",0,"--.--","100","65.8",49,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.21,11.83,3214,"--.--","--.--","--.--","--:--:--",1,179.95,"11:47:27","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889224,-124.6036714,"10UCU 81277 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.4,0.7,0.6,0,0,0,"--.--","--.--","--.--",21.15,1.10822665637493,179.9343
"high_current",1270,"47:28.6",10.9,-4,87,0,0,0,0.4,0,0,-0.1,-21.7,0,0,-6.622,0,0,13886.1,"0:18:18","40.6",0,"--.--","101","66",49,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.22,11.57,3217,"--.--","--.--","--.--","--:--:--",1,176.15,"11:47:28","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889242,-124.6036723,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.4,0.6,0.6,0,0,0,"--.--","--.--","--.--",21.1666666666667,1.09933527768596,176.0954
"high_current",1271,"47:29.6",8.7,-7.3,83,0,0,0,0.3,0,0,-0.1,-22.1,0,0,-6.717,0,0,13886.1,"0:18:19","40.9",0,"--.--","101","66.3",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.21,10.79,3220,"--.--","--.--","--.--","--:--:--",1,164.09,"11:47:29","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889244,-124.6036736,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.5,0.7,0.6,0,0,0,"--.--","--.--","--.--",21.1833333333333,1.07151380509509,164.1159
"high_current",1272,"47:30.6",9.4,-7.5,69,0,0,0,0.3,0,0,-0.1,-22.3,0,0,-6.801,0,0,13886.1,"0:18:20","41.3",0,"--.--","102","66.7",49,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.19,11.37,3223,"--.--","--.--","--.--","--:--:--",1,172.74,"11:47:30","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889257,-124.6036748,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.29,"--.--",0,0,0.7,0.8,0.7,0,0,0,"--.--","--.--","--.--",21.2,1.09236969962912,172.7103
"high_current",1273,"47:31.6",9.9,-7,71,0,0,0,0.3,0,0,-0.1,-22.7,0,0,-6.915,0,0,13892.9,"0:18:21","41.5",0,"--.--","102","66.8",66,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.22,10.26,3226,"--.--","--.--","--.--","--:--:--",1,156.15,"11:47:31","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889268,-124.6036754,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.4,0.4,0.5,0,0,0,"--.--","--.--","--.--",21.2166666666667,1.05153839051533,156.1572
"high_current",1274,"47:32.6",11,-1.9,65,0,0,0,0.3,0,0,0.1,-22.8,0,0,-6.957,0,0,13985.5,"0:18:22","41.4",0,"--.--","102","66.8",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.99,15.21,3230,"--.--","--.--","--.--","--:--:--",1,228,"11:47:32","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889258,-124.6036753,"10UCU 81276 60771",0.7,1.6,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.5,0.5,0.6,0,0,0,"--.--","--.--","--.--",21.2333333333333,1.20978301484851,227.9979
"high_current",1275,"47:33.6",10.7,-4.2,61,0,0,0,0.3,0,0,0.1,-22.5,0,0,-6.855,0,0,13985.5,"0:18:23","41.2",0,"--.--","101","66.7",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.95,20.35,3235,"--.--","--.--","--.--","--:--:--",1,304.25,"11:47:33","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889241,-124.6036749,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.5,1,0.6,0,0,0,"--.--","--.--","--.--",21.25,1.32939787936104,304.2325
"high_current",1276,"47:34.6",10.5,-2.9,61,0,0,0,0.4,0,0,0.2,-21.7,0,0,-6.64,0,0,13985.5,"0:18:24","41.2",0,"--.--","102","66.6",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.94,20.5,3241,"--.--","--.--","--.--","--:--:--",1,306.33,"11:47:34","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889268,-124.6036743,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.5,1,0.8,0,0,0,"--.--","--.--","--.--",21.2666666666667,1.33243845991561,306.27
"high_current",1277,"47:35.6",10.7,-2.3,61,0,0,0,0.3,0,0,0.3,-20.7,0,0,-6.338,0,0,13985.5,"0:18:25","41.3",0,"--.--","103","66.6",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.91,20.96,3246,"--.--","--.--","--.--","--:--:--",1,312.58,"11:47:35","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889277,-124.6036742,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.5,0.9,0.8,0,0,0,"--.--","--.--","--.--",21.2833333333333,1.34163233577805,312.5136
"high_current",1278,"47:36.6",11,-2.8,61,0,0,0,0.3,0,0,0.3,-19.7,0,0,-6.018,0,0,13985.5,"0:18:26","41.6",0,"--.--","104","66.7",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.85,22.33,3252,"--.--","--.--","--.--","--:--:--",1,331.65,"11:47:36","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889313,-124.6036745,"10UCU 81276 60772",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.27,"--.--",0,0,0.7,0.9,0.8,0,0,0,"--.--","--.--","--.--",21.3,1.36791473879375,331.6005
"high_current",1279,"47:37.6",11,-7.4,60,0,0,0,0.2,0,0,0.1,-18.8,0,0,-5.751,0,0,13985.5,"0:18:27","41.5",0,"--.--","102","66.8",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.85,22.16,3259,"--.--","--.--","--.--","--:--:--",1,329.16,"11:47:37","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889313,-124.6036745,"10UCU 81276 60772",0.7,2.4,0,0,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.25,"--.--",0,0,0.9,0.8,1,0,0,0,"--.--","--.--","--.--",21.3166666666667,1.3647385550554,329.076
"high_current",1280,"47:38.6",9.7,-9,60,0,0,0,0.1,0,0,-0.1,-19,0,0,-5.788,0,0,13985.5,"0:18:28","41.8",0,"--.--","103","67",50,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.09,13.25,3264,"--.--","--.--","--.--","--:--:--",1,199.97,"11:47:38","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889289,-124.603676,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.25,"--.--",0,0,0.5,0.3,0.5,0,0,0,"--.--","--.--","--.--",21.3333333333333,1.15381486434453,199.9425
"high_current",1281,"47:39.6",10.5,-0.7,60,0,0,0,0.2,0,0,0.2,-19.2,0,0,-5.851,0,0,13985.5,"0:18:29","42.2",0,"--.--","103","67.4",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.22,18.32,3268,"--.--","--.--","--.--","--:--:--",1,278.81,"11:47:39","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.388929,-124.6036776,"10UCU 81276 60771",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.25,"--.--",0,0,0.3,0.5,0.3,0,0,0,"--.--","--.--","--.--",21.35,1.28600712207947,278.8304
